@relation material_training_weka-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R2-289-weka.filters.unsupervised.attribute.NumericToNominal-R2-4-weka.filters.supervised.instance.SMOTE-C6-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C6-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C6-K5-P40.0-S1-weka.filters.supervised.instance.SMOTE-C5-K5-P849.0-S1-weka.filters.supervised.instance.SMOTE-C4-K5-P890.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P391.0-S1-weka.filters.supervised.instance.SMOTE-C3-K1-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1

@attribute id numeric
@attribute num_room {0,1,2,3,4,5}
@attribute max_floor {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,47,48,57,99,117}
@attribute state {0,1,2,3}
@attribute material {0,1,2,3,4,5}

@data
10733,1,9,2,0
10734,2,12,1,0
10735,1,17,1,0
10736,2,25,0,0
10737,0,9,2,0
10738,1,5,1,0
10739,0,9,2,0
10740,1,18,0,5
10741,1,6,3,1
10742,2,17,1,0
10743,0,4,1,0
10744,0,12,2,0
10745,1,19,2,0
10746,2,5,1,0
10747,1,17,0,0
10748,0,25,1,3
10749,0,12,0,0
10750,0,16,2,4
10751,0,1,1,0
10752,3,6,1,1
10753,1,17,1,0
10754,2,9,2,0
10755,2,29,0,3
10756,1,17,0,0
10757,2,8,0,0
10758,0,13,1,3
10759,2,9,1,0
10760,0,1,0,0
10761,0,17,0,0
10762,0,5,1,0
10763,1,9,1,0
10764,0,5,2,0
10765,0,17,1,0
10766,1,1,0,0
10767,2,12,1,4
10768,1,14,1,1
10769,3,23,1,3
10770,0,17,1,0
10771,0,12,0,3
10772,0,17,0,0
10773,1,12,2,4
10774,1,5,2,4
10775,2,14,2,0
10776,2,16,1,0
10777,2,16,2,0
10778,0,5,1,1
10779,1,9,1,4
10780,1,16,0,5
10781,0,1,1,0
10782,0,8,1,1
10783,1,9,2,0
10784,0,9,1,0
10785,1,17,1,0
10786,1,12,0,0
10787,1,5,1,3
10788,2,17,2,0
10789,2,12,2,5
10790,0,17,1,0
10791,1,6,0,1
10792,1,17,0,0
10793,0,19,0,3
10794,2,25,1,0
10795,1,1,0,0
10796,1,16,1,0
10797,2,22,1,4
10798,0,22,2,0
10799,0,17,2,0
10800,1,5,1,1
10801,2,17,1,0
10802,1,9,1,0
10803,2,17,1,0
10804,2,25,2,0
10805,0,5,1,4
10806,1,17,1,0
10807,1,17,1,0
10808,0,22,0,0
10809,0,5,1,0
10810,2,14,2,0
10811,0,17,1,0
10812,1,1,0,0
10813,0,5,0,1
10814,1,12,2,4
10815,0,14,2,4
10816,0,12,1,0
10817,0,10,2,5
10818,1,12,1,5
10819,1,17,0,0
10820,0,17,1,0
10821,1,17,0,0
10822,1,12,1,0
10823,0,32,2,3
10824,1,5,1,1
10825,1,1,1,0
10826,0,24,1,0
10827,1,5,1,0
10828,0,17,0,0
10829,0,14,2,0
10830,2,25,0,0
10831,0,9,2,4
10832,1,17,0,0
10833,2,5,0,4
10834,1,17,0,0
10835,0,5,1,1
10836,0,17,1,0
10837,2,5,1,0
10838,1,1,1,0
10839,1,5,1,1
10840,2,10,2,0
10841,1,17,0,3
10842,1,5,2,1
10843,1,16,2,4
10844,0,25,1,0
10845,1,9,2,5
10846,0,22,2,0
10847,2,12,1,0
10848,2,14,0,5
10849,1,25,1,0
10850,0,17,0,0
10851,0,25,1,3
10852,1,1,2,0
10853,1,17,1,0
10854,0,20,1,3
10855,1,12,2,0
10856,0,12,2,0
10857,0,17,1,0
10858,1,17,2,0
10859,1,17,1,0
10860,0,9,2,0
10861,2,32,2,0
10862,2,22,2,0
10863,2,25,1,0
10864,0,25,1,0
10865,0,24,1,0
10866,2,9,2,0
10867,1,9,2,0
10868,1,5,2,4
10869,1,16,3,0
10870,0,25,0,0
10871,1,9,1,0
10872,1,3,2,1
10873,0,12,1,4
10874,0,10,0,3
10875,0,17,0,0
10876,1,24,2,3
10877,0,1,1,0
10878,2,5,2,1
10879,0,17,2,0
10880,2,12,1,4
10881,1,5,2,1
10882,0,17,2,0
10883,3,14,1,0
10884,0,9,3,0
10885,2,17,2,0
10886,1,5,1,1
10887,1,12,1,5
10888,1,12,2,4
10889,1,14,2,0
10890,0,14,2,0
10891,0,1,0,0
10892,0,4,0,0
10893,0,5,2,1
10894,0,12,2,0
10895,0,5,1,0
10896,1,14,2,4
10897,0,17,0,0
10898,1,12,1,0
10899,0,12,0,5
10900,1,5,1,1
10901,0,25,1,0
10902,0,17,1,3
10903,0,22,2,0
10904,2,5,1,1
10905,0,12,2,0
10906,0,9,1,0
10907,1,9,1,1
10908,2,22,1,0
10909,0,9,2,1
10910,1,17,0,0
10911,2,14,1,0
10912,0,17,1,3
10913,2,1,0,0
10914,0,17,1,0
10915,1,12,1,4
10916,1,4,2,1
10917,2,12,0,0
10918,1,17,2,0
10919,1,1,1,0
10920,0,17,2,0
10921,0,14,1,0
10922,1,17,2,0
10923,1,8,1,1
10924,1,1,0,0
10925,1,9,1,0
10926,0,9,2,0
10927,0,12,1,0
10928,1,9,2,0
10929,0,12,1,4
10930,2,23,3,3
10931,0,24,1,3
10932,4,17,2,0
10933,0,1,1,3
10934,2,16,2,4
10935,2,17,0,3
10936,1,17,1,0
10937,1,5,2,1
10938,1,12,2,0
10939,1,5,1,0
10940,1,6,1,1
10941,0,1,1,0
10942,1,17,0,3
10943,2,9,1,0
10944,0,10,2,0
10945,0,9,2,0
10946,1,12,2,1
10947,2,14,1,0
10948,2,30,1,3
10949,0,22,2,0
10950,1,17,1,0
10951,0,5,1,1
10952,1,1,0,5
10953,2,5,1,0
10954,0,17,1,0
10955,2,1,1,0
10956,2,12,2,0
10957,0,17,1,0
10958,2,10,1,5
10959,1,17,1,3
10960,1,1,1,0
10961,1,17,0,0
10962,0,9,2,1
10963,2,9,1,3
10964,1,25,0,0
10965,1,9,1,0
10966,2,16,1,0
10967,0,22,1,0
10968,0,22,2,0
10969,0,9,1,0
10970,0,22,2,0
10971,0,9,2,0
10972,1,9,1,1
10973,0,12,1,0
10974,2,5,2,1
10975,1,17,1,0
10976,1,19,2,0
10977,0,22,2,0
10978,2,9,1,0
10979,2,22,2,0
10980,2,22,2,0
10981,1,5,0,1
10982,2,5,1,1
10983,1,9,2,1
10984,1,9,2,1
10985,0,9,2,0
10986,2,17,1,4
10987,0,1,1,0
10988,1,17,1,0
10989,0,5,1,1
10990,2,1,1,0
10991,0,16,1,0
10992,0,9,3,0
10993,2,14,3,0
10994,0,12,0,5
10995,0,17,1,0
10996,1,1,1,0
10997,1,14,1,0
10998,0,4,2,5
10999,1,1,1,0
11000,2,9,1,0
11001,1,17,2,0
11002,0,16,2,0
11003,0,25,1,0
11004,0,14,2,0
11005,1,5,1,0
11006,0,12,1,0
11007,0,22,1,0
11008,1,17,0,0
11009,1,12,1,4
11010,0,12,0,0
11011,0,16,1,4
11012,0,12,1,0
11013,0,9,2,0
11014,1,22,0,5
11015,0,12,1,0
11016,0,17,2,0
11017,2,17,2,0
11018,0,24,2,0
11019,0,16,2,4
11020,2,5,2,1
11021,0,25,0,0
11022,2,1,1,0
11023,0,12,1,0
11024,2,16,1,0
11025,0,10,1,0
11026,1,12,1,0
11027,0,5,2,1
11028,1,17,1,0
11029,0,17,0,0
11030,1,14,1,0
11031,0,30,1,3
11032,1,5,1,0
11033,0,12,1,0
11034,0,25,0,0
11035,2,9,2,0
11036,1,1,0,0
11037,1,12,1,0
11038,1,17,0,0
11039,1,9,1,0
11040,3,16,2,0
11041,0,5,2,0
11042,0,22,2,0
11043,1,12,1,4
11044,1,1,1,0
11045,1,1,0,0
11046,1,5,1,1
11047,2,9,1,0
11048,2,22,1,0
11049,1,17,1,0
11050,0,19,3,1
11051,0,5,1,1
11052,0,5,2,0
11053,1,5,1,1
11054,1,17,0,0
11055,0,5,1,1
11056,1,9,1,1
11057,1,9,2,0
11058,1,9,1,0
11059,2,9,2,0
11060,1,12,2,0
11061,0,12,1,4
11062,1,9,2,1
11063,0,17,1,5
11064,2,17,1,0
11065,0,12,2,4
11066,0,22,1,0
11067,0,12,2,4
11068,2,9,1,0
11069,0,14,2,4
11070,3,11,1,1
11071,2,22,2,4
11072,0,17,0,3
11073,2,17,2,0
11074,2,12,2,0
11075,1,1,1,0
11076,1,25,1,0
11077,0,9,2,4
11078,1,17,0,3
11079,1,9,2,0
11080,0,17,2,0
11081,0,5,2,0
11082,1,17,1,0
11083,0,9,1,0
11084,0,1,1,0
11085,1,17,0,0
11086,0,1,1,0
11087,2,9,1,0
11088,3,28,1,3
11089,0,17,1,0
11090,1,1,0,5
11091,2,17,1,0
11092,1,9,1,1
11093,2,17,0,0
11094,2,9,2,0
11095,0,1,1,0
11096,0,10,1,0
11097,2,1,1,0
11098,0,17,0,0
11099,0,39,2,3
11100,1,17,2,0
11101,1,9,1,0
11102,0,22,1,0
11103,0,12,1,5
11104,1,9,0,0
11105,0,5,1,0
11106,2,17,0,1
11107,2,15,0,3
11108,1,8,2,1
11109,1,14,0,0
11110,1,1,1,0
11111,1,14,1,0
11112,1,14,2,0
11113,0,1,1,3
11114,0,16,2,0
11115,1,1,0,0
11116,2,17,1,0
11117,0,9,2,0
11118,2,5,1,1
11119,3,12,2,3
11120,0,14,1,0
11121,2,12,1,0
11122,2,9,2,0
11123,0,25,0,0
11124,1,17,2,0
11125,1,1,0,3
11126,1,16,1,0
11127,2,17,2,0
11128,0,9,2,0
11129,0,25,2,5
11130,1,9,1,0
11131,0,17,1,0
11132,1,12,1,4
11133,1,9,1,0
11134,3,9,1,0
11135,0,16,1,0
11136,1,5,2,0
11137,1,6,1,1
11138,0,17,0,0
11139,1,16,1,0
11140,2,17,2,0
11141,3,5,2,1
11142,2,25,2,0
11143,2,4,1,1
11144,0,9,1,0
11145,0,9,2,0
11146,0,5,1,1
11147,0,12,2,0
11148,2,14,1,0
11149,2,14,3,1
11150,1,9,1,0
11151,0,12,1,0
11152,1,12,2,0
11153,0,16,2,0
11154,2,14,1,3
11155,2,9,1,0
11156,1,2,1,0
11157,1,12,2,0
11158,2,25,0,0
11159,2,12,1,0
11160,0,13,0,5
11161,0,5,2,1
11162,0,17,2,0
11163,1,25,0,0
11164,1,5,1,1
11165,2,5,1,1
11166,0,17,1,0
11167,1,5,1,1
11168,0,23,1,0
11169,1,4,0,0
11170,0,17,0,0
11171,0,5,2,1
11172,3,23,2,0
11173,0,9,1,0
11174,2,12,2,0
11175,1,9,2,0
11176,1,17,2,0
11177,1,5,2,1
11178,0,12,2,4
11179,0,17,0,5
11180,1,17,2,0
11181,0,11,1,0
11182,2,8,0,0
11183,1,12,0,3
11184,1,8,2,1
11185,0,12,2,0
11186,0,12,0,3
11187,1,16,1,1
11188,0,1,0,0
11189,0,17,2,0
11190,1,22,0,5
11191,0,1,0,0
11192,0,25,2,0
11193,2,17,2,0
11194,1,12,2,0
11195,0,17,2,0
11196,1,9,2,0
11197,1,5,1,0
11198,0,12,1,0
11199,1,1,1,0
11200,1,5,2,1
11201,0,17,0,5
11202,1,9,1,0
11203,0,17,1,0
11204,0,9,1,0
11205,2,12,1,3
11206,0,9,2,0
11207,0,25,0,0
11208,2,12,2,0
11209,1,16,1,0
11210,1,17,2,0
11211,1,22,1,3
11212,1,5,2,0
11213,0,12,2,4
11214,0,12,1,0
11215,2,10,2,0
11216,1,17,1,0
11217,0,17,1,0
11218,2,25,1,0
11219,1,17,0,0
11220,0,9,2,4
11221,0,17,2,0
11222,0,22,1,0
11223,0,9,1,0
11224,1,12,2,0
11225,1,4,2,1
11226,2,17,2,0
11227,1,17,0,0
11228,0,9,2,1
11229,0,5,1,1
11230,1,17,0,0
11231,1,1,1,0
11232,2,5,1,1
11233,1,12,1,0
11234,0,12,1,4
11235,1,14,1,1
11236,2,4,1,1
11237,0,14,1,0
11238,1,9,2,4
11239,2,1,0,0
11240,0,5,1,4
11241,1,17,1,0
11242,1,14,2,0
11243,0,12,1,0
11244,1,17,1,1
11245,2,7,1,1
11246,0,23,0,0
11247,2,17,0,3
11248,2,9,1,0
11249,0,1,0,0
11250,0,14,1,4
11251,1,14,2,0
11252,1,1,1,0
11253,1,14,1,1
11254,0,9,1,0
11255,2,5,1,1
11256,1,1,0,0
11257,1,5,1,0
11258,0,1,2,1
11259,2,25,0,0
11260,0,17,0,3
11261,2,25,0,0
11262,2,9,1,1
11263,1,25,1,0
11264,1,16,2,0
11265,1,8,2,1
11266,0,16,2,0
11267,1,5,1,0
11268,0,25,1,5
11269,0,9,1,0
11270,1,5,2,1
11271,2,5,1,1
11272,1,16,1,0
11273,0,14,2,0
11274,1,12,2,0
11275,1,1,1,0
11276,2,16,2,0
11277,1,16,1,5
11278,2,5,1,1
11279,0,17,2,0
11280,1,5,2,1
11281,2,7,1,1
11282,1,17,2,0
11283,1,6,1,1
11284,1,19,2,5
11285,1,9,1,0
11286,3,22,0,3
11287,0,9,1,0
11288,0,16,1,0
11289,2,9,1,0
11290,1,5,2,0
11291,0,17,1,0
11292,2,17,0,0
11293,0,17,0,0
11294,1,17,0,0
11295,1,14,2,1
11296,0,17,1,0
11297,2,17,1,0
11298,0,17,0,0
11299,0,16,2,4
11300,1,12,1,0
11301,1,12,1,4
11302,1,17,0,0
11303,1,14,2,0
11304,0,1,1,0
11305,0,5,1,0
11306,0,17,0,0
11307,0,14,2,0
11308,0,5,2,4
11309,1,17,0,0
11310,0,16,1,4
11311,2,9,3,0
11312,1,1,0,3
11313,0,5,2,1
11314,0,8,1,4
11315,1,12,1,0
11316,2,9,1,0
11317,2,9,1,0
11318,0,12,1,4
11319,0,14,1,0
11320,0,16,2,0
11321,1,9,1,4
11322,0,25,1,0
11323,2,12,1,0
11324,2,25,0,0
11325,2,17,1,0
11326,2,22,1,3
11327,1,17,0,0
11328,0,17,0,0
11329,1,25,0,0
11330,2,9,2,0
11331,0,12,2,0
11332,1,24,1,3
11333,1,12,2,0
11334,1,16,2,4
11335,0,17,0,0
11336,2,9,2,0
11337,2,9,2,0
11338,0,1,0,5
11339,1,5,1,1
11340,0,22,2,0
11341,2,12,1,0
11342,1,5,1,1
11343,2,12,1,0
11344,1,12,1,0
11345,0,17,0,0
11346,2,9,1,0
11347,2,10,0,3
11348,1,12,2,0
11349,0,22,1,0
11350,0,17,1,0
11351,2,20,1,3
11352,2,5,2,4
11353,1,17,0,0
11354,2,6,1,1
11355,0,16,1,4
11356,0,17,2,0
11357,1,16,2,1
11358,1,10,2,5
11359,1,14,1,0
11360,1,17,1,5
11361,0,17,0,0
11362,0,9,1,0
11363,2,17,2,0
11364,0,5,1,0
11365,1,12,0,3
11366,2,12,2,0
11367,1,1,0,0
11368,0,9,1,0
11369,1,9,1,0
11370,0,1,1,0
11371,1,23,2,0
11372,0,17,2,0
11373,1,15,0,0
11374,2,5,1,1
11375,1,5,2,0
11376,2,17,1,0
11377,0,12,1,4
11378,0,1,0,1
11379,2,9,1,0
11380,1,9,1,0
11381,1,8,2,1
11382,0,1,1,0
11383,2,24,0,0
11384,1,1,1,0
11385,3,12,2,0
11386,0,12,0,0
11387,1,9,2,4
11388,0,9,2,0
11389,1,5,1,0
11390,2,22,1,0
11391,0,12,1,4
11392,1,12,1,4
11393,1,1,1,0
11394,0,12,2,0
11395,2,14,1,0
11396,2,14,2,3
11397,1,16,1,3
11398,0,16,1,0
11399,0,17,1,0
11400,0,12,2,1
11401,1,25,1,5
11402,0,17,1,0
11403,2,9,1,0
11404,2,12,2,4
11405,1,17,2,0
11406,1,9,2,0
11407,1,12,1,0
11408,0,17,0,0
11409,1,12,1,0
11410,1,8,2,1
11411,1,5,2,4
11412,1,16,1,0
11413,0,17,1,0
11414,1,17,0,0
11415,0,17,2,0
11416,1,17,1,0
11417,0,17,1,0
11418,0,12,1,0
11419,4,7,0,5
11420,0,9,2,0
11421,0,5,2,1
11422,2,16,2,0
11423,2,9,1,0
11424,0,16,2,4
11425,0,17,0,5
11426,1,5,1,0
11427,0,14,1,0
11428,0,12,0,0
11429,0,9,1,1
11430,0,14,2,4
11431,0,9,1,4
11432,0,14,2,0
11433,1,5,1,1
11434,1,5,1,1
11435,0,17,1,0
11436,1,5,1,1
11437,0,17,0,0
11438,2,17,0,0
11439,1,17,2,0
11440,1,6,2,0
11441,0,5,1,4
11442,0,17,0,0
11443,2,17,2,0
11444,1,16,2,0
11445,2,8,2,0
11446,2,17,1,0
11447,1,15,0,3
11448,0,17,1,0
11449,1,12,1,4
11450,0,14,0,4
11451,1,17,1,0
11452,0,17,1,0
11453,0,8,1,0
11454,1,17,1,0
11455,2,12,1,4
11456,0,12,1,0
11457,2,16,2,0
11458,1,12,3,3
11459,1,24,2,0
11460,0,1,0,5
11461,0,12,1,4
11462,1,14,1,4
11463,2,10,1,0
11464,1,5,2,0
11465,1,17,0,0
11466,0,1,0,0
11467,1,9,1,0
11468,1,12,1,4
11469,0,5,1,4
11470,0,5,1,1
11471,2,9,1,1
11472,1,9,1,0
11473,0,14,1,0
11474,1,12,1,0
11475,2,12,2,4
11476,1,25,1,0
11477,1,25,0,0
11478,2,15,3,3
11479,1,5,1,0
11480,0,17,1,0
11481,0,25,0,0
11482,1,5,3,0
11483,0,5,1,1
11484,1,12,1,0
11485,1,17,0,0
11486,0,16,2,1
11487,1,16,2,1
11488,1,16,1,0
11489,2,12,2,0
11490,0,14,1,0
11491,1,5,2,4
11492,2,9,1,0
11493,0,25,0,0
11494,2,12,1,0
11495,1,1,1,0
11496,0,20,0,5
11497,1,12,1,4
11498,2,17,0,0
11499,0,5,1,0
11500,2,14,1,3
11501,1,9,3,4
11502,0,38,0,3
11503,1,5,1,1
11504,0,1,0,0
11505,0,17,1,0
11506,1,16,1,0
11507,0,5,2,0
11508,2,9,1,0
11509,3,9,2,1
11510,1,17,0,0
11511,0,12,1,0
11512,0,25,1,0
11513,0,22,2,0
11514,0,14,2,4
11515,2,14,2,4
11516,2,24,2,3
11517,2,1,0,0
11518,1,5,2,1
11519,1,1,1,0
11520,1,9,1,4
11521,0,12,1,0
11522,2,14,2,0
11523,1,14,1,4
11524,1,5,1,0
11525,1,17,0,0
11526,0,9,2,0
11527,0,5,1,0
11528,1,5,2,1
11529,0,15,0,3
11530,0,25,0,5
11531,1,17,0,0
11532,0,25,0,5
11533,1,8,1,0
11534,2,12,0,0
11535,0,12,1,0
11536,0,5,2,1
11537,1,5,1,4
11538,2,17,1,5
11539,1,8,2,0
11540,3,6,1,1
11541,1,14,1,0
11542,1,9,2,1
11543,2,9,2,0
11544,0,9,1,1
11545,0,12,1,0
11546,1,16,2,0
11547,2,9,2,0
11548,2,5,2,0
11549,1,17,2,0
11550,2,17,0,0
11551,1,24,1,0
11552,2,9,2,0
11553,2,17,2,0
11554,0,14,2,0
11555,0,12,1,0
11556,0,1,0,3
11557,0,5,2,4
11558,1,20,0,0
11559,1,9,2,0
11560,0,19,1,0
11561,0,18,3,0
11562,2,13,1,1
11563,1,17,1,0
11564,0,8,1,1
11565,0,9,1,0
11566,1,17,1,0
11567,1,17,2,0
11568,1,12,1,4
11569,2,16,1,0
11570,1,12,2,0
11571,1,12,3,0
11572,0,32,0,3
11573,0,16,1,4
11574,2,9,1,0
11575,0,17,0,0
11576,1,1,0,0
11577,1,17,2,0
11578,0,14,1,0
11579,1,5,1,1
11580,1,17,0,0
11581,0,14,2,0
11582,2,14,2,0
11583,1,17,0,0
11584,1,9,2,0
11585,0,9,1,0
11586,0,12,1,0
11587,2,9,0,1
11588,1,5,2,1
11589,2,12,1,4
11590,2,17,3,0
11591,0,24,0,0
11592,0,9,2,0
11593,2,5,1,1
11594,0,9,1,0
11595,2,12,2,0
11596,1,16,2,0
11597,0,9,1,0
11598,1,12,1,0
11599,1,5,1,1
11600,1,15,0,3
11601,1,15,0,3
11602,1,25,0,0
11603,1,12,1,0
11604,1,12,2,0
11605,1,22,1,0
11606,1,14,1,0
11607,2,5,1,0
11608,1,9,1,0
11609,1,17,2,0
11610,0,9,1,1
11611,0,8,1,1
11612,1,14,2,0
11613,2,18,3,3
11614,0,12,1,0
11615,2,16,2,0
11616,2,1,1,0
11617,1,5,1,0
11618,0,9,2,0
11619,2,9,2,0
11620,0,12,2,0
11621,1,5,0,0
11622,2,16,1,0
11623,1,17,1,0
11624,5,17,2,0
11625,0,16,0,5
11626,1,9,1,1
11627,1,17,1,0
11628,2,1,1,0
11629,1,25,0,0
11630,2,16,1,4
11631,0,12,1,0
11632,1,22,2,0
11633,2,17,0,0
11634,0,17,1,0
11635,0,5,1,1
11636,2,17,0,0
11637,1,9,2,0
11638,1,12,3,0
11639,0,5,2,1
11640,0,16,1,0
11641,2,12,1,0
11642,1,12,1,4
11643,1,18,1,0
11644,2,25,1,0
11645,3,25,1,0
11646,0,22,1,0
11647,0,17,0,0
11648,0,25,1,0
11649,0,5,1,1
11650,1,12,0,0
11651,1,9,2,0
11652,0,12,0,0
11653,0,12,1,0
11654,2,25,0,0
11655,0,1,0,0
11656,1,12,2,0
11657,1,12,2,4
11658,1,17,1,0
11659,0,17,1,0
11660,2,5,2,4
11661,0,12,1,4
11662,1,12,1,0
11663,1,9,1,1
11664,2,9,2,0
11665,1,1,1,0
11666,1,12,1,0
11667,0,17,2,0
11668,1,15,2,1
11669,0,3,1,0
11670,0,17,1,0
11671,1,5,1,1
11672,1,17,0,0
11673,0,17,1,0
11674,0,14,2,1
11675,1,12,0,3
11676,0,5,2,1
11677,2,9,2,0
11678,0,17,2,0
11679,1,12,0,3
11680,2,14,1,0
11681,0,12,2,0
11682,0,17,1,0
11683,0,19,1,3
11684,0,14,1,0
11685,2,17,1,0
11686,1,9,2,0
11687,0,1,0,3
11688,1,1,0,0
11689,1,5,3,0
11690,0,17,1,3
11691,0,17,1,0
11692,1,5,2,4
11693,1,9,2,0
11694,0,17,1,3
11695,0,22,0,5
11696,1,9,1,0
11697,1,17,1,0
11698,2,17,1,3
11699,1,5,1,1
11700,1,5,2,4
11701,0,17,2,3
11702,1,18,1,1
11703,2,9,1,0
11704,1,9,2,0
11705,0,25,0,0
11706,0,17,0,0
11707,1,9,1,1
11708,0,9,1,1
11709,0,5,2,1
11710,1,16,2,0
11711,1,5,1,1
11712,1,16,1,0
11713,0,12,2,0
11714,1,17,1,0
11715,1,16,1,0
11716,1,16,1,0
11717,2,17,0,0
11718,0,17,0,3
11719,2,16,1,0
11720,2,14,1,0
11721,0,22,2,0
11722,1,17,0,0
11723,0,24,1,0
11724,2,9,1,0
11725,0,17,1,5
11726,1,12,1,0
11727,0,17,0,0
11728,1,17,0,0
11729,1,11,1,0
11730,2,17,0,0
11731,1,12,1,0
11732,0,16,2,0
11733,2,17,0,0
11734,0,17,1,0
11735,1,7,1,1
11736,0,15,1,0
11737,1,17,0,0
11738,0,12,2,0
11739,2,17,0,0
11740,1,17,1,0
11741,1,9,1,1
11742,3,17,3,0
11743,0,17,2,0
11744,3,22,2,3
11745,0,22,0,0
11746,1,9,1,0
11747,1,17,0,3
11748,1,5,0,0
11749,1,17,0,0
11750,1,9,2,1
11751,0,12,0,0
11752,0,14,2,0
11753,2,5,1,4
11754,2,5,1,0
11755,2,17,1,3
11756,1,12,0,0
11757,2,11,1,1
11758,1,9,1,0
11759,0,17,0,1
11760,0,12,1,0
11761,1,17,0,0
11762,0,17,1,0
11763,0,17,0,0
11764,2,14,1,0
11765,1,12,1,0
11766,0,17,1,3
11767,1,19,0,5
11768,0,1,0,0
11769,0,5,2,1
11770,1,17,2,0
11771,1,4,1,0
11772,2,28,2,3
11773,0,9,1,4
11774,1,17,1,0
11775,1,12,2,0
11776,1,22,1,1
11777,1,22,1,0
11778,3,9,2,1
11779,1,12,3,0
11780,0,30,1,3
11781,0,16,2,0
11782,0,12,2,0
11783,2,14,2,0
11784,1,17,0,0
11785,1,17,1,0
11786,2,5,1,1
11787,2,17,2,0
11788,1,12,1,5
11789,1,17,0,0
11790,1,5,2,1
11791,0,25,0,0
11792,1,31,0,3
11793,0,12,1,0
11794,1,12,0,0
11795,0,12,1,0
11796,1,22,1,0
11797,0,12,2,0
11798,0,9,1,0
11799,2,9,2,1
11800,1,9,1,0
11801,1,16,1,3
11802,1,5,2,1
11803,2,14,2,0
11804,1,9,1,0
11805,0,9,1,0
11806,1,20,0,1
11807,1,17,1,0
11808,0,14,1,0
11809,0,17,1,0
11810,2,25,0,0
11811,1,5,1,1
11812,1,9,2,0
11813,1,9,1,1
11814,0,22,0,0
11815,2,9,1,1
11816,0,9,1,1
11817,1,5,1,4
11818,1,22,0,3
11819,0,9,1,4
11820,1,16,1,0
11821,0,5,1,1
11822,2,6,1,1
11823,2,14,3,4
11824,1,17,1,0
11825,1,5,2,1
11826,3,9,2,0
11827,1,17,2,0
11828,0,10,0,1
11829,2,14,2,0
11830,1,12,3,0
11831,0,16,1,0
11832,0,9,1,4
11833,1,17,0,0
11834,0,22,2,0
11835,2,15,3,3
11836,0,17,1,0
11837,1,7,2,0
11838,2,9,2,0
11839,1,5,1,0
11840,0,12,1,0
11841,2,17,0,3
11842,1,14,2,0
11843,0,24,1,0
11844,0,12,2,4
11845,0,16,2,0
11846,1,17,1,0
11847,2,12,1,0
11848,1,25,0,3
11849,0,16,1,0
11850,0,22,1,3
11851,1,17,3,3
11852,1,17,1,0
11853,0,5,1,0
11854,0,25,1,0
11855,2,16,1,0
11856,0,12,1,4
11857,1,9,1,1
11858,1,10,1,1
11859,2,5,2,0
11860,0,14,2,0
11861,1,17,2,0
11862,0,14,1,0
11863,0,9,2,1
11864,1,17,1,3
11865,1,22,0,5
11866,2,14,2,0
11867,0,16,2,1
11868,2,22,1,3
11869,0,12,1,0
11870,2,17,1,0
11871,2,14,3,0
11872,1,12,0,3
11873,0,14,1,0
11874,0,25,0,0
11875,0,14,1,0
11876,1,5,1,1
11877,2,12,2,0
11878,1,14,1,4
11879,2,5,1,0
11880,1,12,2,0
11881,1,14,0,0
11882,1,5,2,1
11883,0,13,0,3
11884,2,22,3,1
11885,1,9,1,0
11886,0,16,2,4
11887,0,9,1,4
11888,0,14,1,0
11889,2,22,2,0
11890,0,10,1,0
11891,1,5,1,0
11892,2,24,1,0
11893,1,12,2,4
11894,0,17,1,0
11895,1,17,0,0
11896,2,27,1,3
11897,1,5,2,1
11898,2,12,1,0
11899,1,17,1,0
11900,0,5,2,0
11901,1,16,2,0
11902,1,9,2,0
11903,0,17,1,0
11904,0,17,0,0
11905,2,7,2,0
11906,0,12,2,0
11907,1,5,1,4
11908,1,12,1,0
11909,2,12,1,0
11910,2,1,0,0
11911,1,9,2,4
11912,0,9,1,0
11913,0,14,2,0
11914,0,3,1,1
11915,1,5,1,0
11916,0,1,3,0
11917,1,16,2,0
11918,0,17,0,0
11919,0,24,0,3
11920,1,17,1,0
11921,0,3,0,4
11922,1,16,2,0
11923,2,22,2,0
11924,3,16,2,3
11925,2,17,2,0
11926,2,17,2,0
11927,2,14,2,0
11928,1,18,2,0
11929,0,25,1,0
11930,1,25,1,0
11931,2,9,1,0
11932,0,10,0,0
11933,0,22,1,0
11934,2,7,1,0
11935,1,15,0,3
11936,1,9,1,0
11937,1,12,1,3
11938,0,5,1,4
11939,0,9,2,0
11940,0,12,2,0
11941,1,12,2,0
11942,2,9,1,0
11943,1,17,0,0
11944,0,5,2,1
11945,0,1,0,0
11946,0,4,1,1
11947,0,5,1,1
